Query ID;Document ID;Document Name;Document Length;Keyword;KeyWord In Context;Start Offset;End Offset;Collection ID;Collection Name;Tag;Tag Version;Tag Color;Annotation ID;Property ID;Property Name;Property Value;Comment ID;Comment/Reply;Comment Author;Reply Count;Reply ID
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_AA0EC5FB-BE03-473C-A0D9-BADAC12B73FC;AXU;823388;hervart;"daz er ungefuoge rach.
***hervart*** er ûf die selben sprach";512434;512441;C_1C6A20E2-668E-45E7-9E51-C4A9EBA4197E;AXU Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_DC5CB17F-1A27-46E4-A538-D796C7CD1CC0;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_AA0EC5FB-BE03-473C-A0D9-BADAC12B73FC;AXU;823388;hervart;"überal,
daz ze der ***hervart*** sunder twâl
sich mit vlîze";702619;702626;C_1C6A20E2-668E-45E7-9E51-C4A9EBA4197E;AXU Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_4E1EE05B-EADD-4E10-A491-A3C90FEBAB5D;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_AA0EC5FB-BE03-473C-A0D9-BADAC12B73FC;AXU;823388;hervart;"alsô vertrîben,
unz die ***hervart*** ein ende het.
nû";545641;545648;C_1C6A20E2-668E-45E7-9E51-C4A9EBA4197E;AXU Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_14E92CFE-AFD1-476E-8809-589B7CF2BBEA;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_AA0EC5FB-BE03-473C-A0D9-BADAC12B73FC;AXU;823388;hervart;",
wann der dâ vor ***hervart*** het.
dô man gevarn";170233;170240;C_1C6A20E2-668E-45E7-9E51-C4A9EBA4197E;AXU Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_4EABF7C4-158C-4CDC-ADCC-F9934F746024;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_AA0EC5FB-BE03-473C-A0D9-BADAC12B73FC;AXU;823388;hervart;"genas.
der künc die ***hervart*** im gebôt,
ob er";546690;546697;C_1C6A20E2-668E-45E7-9E51-C4A9EBA4197E;AXU Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_96351232-71C7-4891-92A5-3D994CE7CB29;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_6D07C059-F8CD-4F7E-B69E-02176068C081;AXS-normal;177834;hervart;";
doh gebôt er sîne ***hervart***.
dô quam ime manich";105362;105369;C_A1BB5E4F-C4F8-46B6-BA18-EB664C231036;AXS-normal Forschung;/Kultur/Andere;;"#FFC768";CATMA_F9FC3172-CAB8-414F-B5DA-39C0AFDA5577;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;"chunige ";"hant.

Er wart dem ***chunige ***dario gesant.

Er inbôt";36462;36470;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_642A7464-388E-4C31-99D7-D74D723E8509;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;"chunige ";",
der mit dem chriechiscen ***chunige ***streit.

Diz was den";15529;15537;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_B469FD2F-5FC0-4C9E-A88C-76EBFE34D341;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;"chunige ";".

Daz bezeichent die zwêne ***chunige ***sider.

Daz philippus den";15685;15693;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_33C606AE-6391-4E64-9E08-C15769A49EED;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;"chunige ";",
niewan si wâren einem ***chunige ***holt:
daz was darios";23372;23380;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_B8BC4256-F53E-4F05-83AC-DA18F4295986;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;"chunige ";"mahte getûn:
an einem ***chunige ***wil ich es beginnen,";12274;12282;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_F83C114B-F8F9-468F-9251-30E08BEAFF70;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;"chunige ";"daz sagen
unde manegem rîchen ***chunige ***chlagen,
herzogen unde grâven";45816;45824;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_C0A6ED37-99EB-44DD-8579-90C9A0307DC7;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;"chunige ";"dem rosse geben.

Dem ***chunige ***wart ein bote gesant
von";8488;8496;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_1EBF5884-FC38-4572-B017-B4A5D5D0C95B;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;"chunige ";"blût.

Des wôhs dem ***chunige ***wol sîn mût,
er";28013;28021;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_0CF28C5B-C621-43DE-8627-618EC0C88F70;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;"chunige ";"hie zele:
fur dem ***chunige ***in dem sale
dâ vant";15310;15318;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_1E502EDD-0297-4D53-91CB-D10185221791;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_6D07C059-F8CD-4F7E-B69E-02176068C081;AXS-normal;177834;reine;"geste entfienc,
hêrlîch unde ***reine***,
gezîret mit gesteine.";145132;145137;C_A1BB5E4F-C4F8-46B6-BA18-EB664C231036;AXS-normal Forschung;/Kultur/Andere;;"#FFC768";CATMA_68A1A22C-9493-438B-82EA-1A511A59F046;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_6D07C059-F8CD-4F7E-B69E-02176068C081;AXS-normal;177834;engeldet;",
vil sêre irs dan ***engeldet***;
wande alsirs lutzil wânet";90700;90708;C_A1BB5E4F-C4F8-46B6-BA18-EB664C231036;AXS-normal Forschung;/Kultur/Andere;;"#FFC768";CATMA_2D4F59A1-F6F9-4D65-A4AC-06A8EA0161B5;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_BA0BE279-69FF-409A-B02A-0889085FDCAD;AXR;606380;vürstlîcher;".

Bêtis von persîâ
ein ***vürstlîcher*** wîgant
was dar ze herzogn";286588;286599;C_6E8C8418-604A-494B-B209-377540AF832E;AXR Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_F1B65444-721D-4FAF-AF0F-BCF118EE2E87;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_6D07C059-F8CD-4F7E-B69E-02176068C081;AXS-normal;177834;liebe;"der trûwen
und der grôzen ***liebe***.
dô greif ih zô";159437;159442;C_A1BB5E4F-C4F8-46B6-BA18-EB664C231036;AXS-normal Forschung;/Kultur/Andere;;"#FFC768";CATMA_9199D5A4-03B2-4237-B158-2E225A25356E;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;kundecheit;",
ir list unde ir ***kundecheit***,
ir scaz der was";1580;1590;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_5D75BBD5-B670-498B-BEDC-B16EFFCCC84C;;;
"tag=""/Kultur/Andere%""@2025-06-12T15:49:36.819505266";D_70CAAD92-D160-494F-A2C3-7F4B05302621;AXV;49247;"marcgrâfen ";"den gesinden
unt hîz den ***marcgrâfen ***ûfpinden.

Er fûrt in";17880;17891;C_49BCF063-3780-47AE-A5D6-1E8DB0DB8F4F;AXV Default Annotations;/Kultur/Andere;;"#FFC768";CATMA_03E6EAFF-BFF0-412D-ABFF-D255B362655C;;;
